trial,reward,bucket_dtheta,bucket_dx,bucket_theta,bucket_x,df,df_decay,df_min,er,er_decay,er_min,lr,lr_decay,lr_min
914,261.672,4,2,5,4,0.9339852301865338,0.9486104970779013,0.9028111441069192,0.3403382794269781,0.9929773978043266,0.019748367497512673,0.4453471863408644,0.9900777792432445,0.06534332648822362
915,389.32,4,2,5,4,0.9299663187658921,0.9541500341662376,0.9002354545590067,0.3307617656133659,0.9908789332927084,0.02091314478902205,0.46420707749065154,0.9901893479887818,0.06070097183834383
916,197.584,4,2,5,4,0.9331248827325112,0.9491105174122106,0.9018162954349352,0.3166685419658034,0.9885322539277147,0.0188475994417724,0.4580922287945943,0.9843378679053978,0.052827987869127326
917,411.912,4,2,5,4,0.9284199158746107,0.9452316666007071,0.9044718597850445,0.3330375585607939,0.9916749106165107,0.017225271554576514,0.4500624343023418,0.9866165377569506,0.06185242879205673
918,400.15999999999997,4,2,5,4,0.931015243564126,0.9476164864447322,0.8787248009234717,0.3378601333272266,0.9939837714012669,0.018140143623147004,0.4650689390827366,0.9897694919481818,0.05983411930534097
919,379.864,4,2,5,4,0.935507881237446,0.9512425201698265,0.8970569420925537,0.34856652822888157,0.988881634663693,0.017306554043310274,0.46919118497751555,0.9903948583273909,0.05769879102146003
920,121.768,4,2,5,5,0.9327219644470132,0.9471915023979711,0.8977917085105921,0.3565401829942132,0.9902005802168006,0.01670278499787805,0.4367198947145114,0.9884670139416475,0.05721211827178143
921,371.648,4,2,5,4,0.9282533133301306,0.9465552593282058,0.901540992158249,0.3538874400320052,0.9925608878247888,0.021153343050064256,0.45680181631803324,0.9884821327739564,0.06218571631972792
922,17.616,4,2,4,4,0.9344859223657347,0.9509944144076886,0.8995229823922793,0.34185471776047527,0.9881373922087535,0.01505821261869815,0.47040614217876736,0.9869993126768661,0.06475503365448516
923,374.472,4,2,5,4,0.9309040398162308,0.9499747401628017,0.8770812187536585,0.3244444256037612,0.9940788308230718,0.015318474996139793,0.44550766694544286,0.9871007601533324,0.06297714220653548
924,376.41600000000005,4,2,5,4,0.9273570989983559,0.9519553611665009,0.8759250759413821,0.3473131637262095,0.9910862946927069,0.014767947920850849,0.46237374083773436,0.9837430493405972,0.06657658574371726
925,281.808,4,2,5,4,0.9320183673512683,0.9452755558884356,0.8979134221061458,0.3595344020871782,0.988402835574348,0.01611513818591043,0.47234173156062637,0.9846130418617363,0.05913414036493992
926,411.936,4,2,5,4,0.9292506423996281,0.9569692718632885,0.9014570098683892,0.33485656110759715,0.9905250327206424,0.013547221251638692,0.4573678291297643,0.9916123749801434,0.0633958679699625
927,15.784000000000002,4,2,6,4,0.9937373915550304,0.9503411220145419,0.8827618988513564,0.34789971087831223,0.9960755448474456,0.016890835117157544,0.47225730072890204,0.9910986297137606,0.04681269163463272
928,343.05600000000004,4,2,5,4,0.9344393963598502,0.94829722931108,0.929185164363425,0.3577309096392836,0.9929853075984724,0.019781614333096206,0.4656563312467446,0.991093426146894,0.06665182635012631
929,328.288,4,2,5,4,0.9795003562656571,0.9444109543818776,0.9056798610206248,0.33952816298220584,0.9897545214066292,0.07701468886422433,0.4506589030651996,0.9849418854033573,0.061521194462693246
930,25.808,4,2,5,3,0.9358524320666005,0.9470134221706453,0.8563313074335671,0.35340242181885984,0.9878014183309222,0.014677994783338748,0.47471764745854805,0.9581399180085806,0.0544038880201243
931,234.984,4,2,5,4,0.9307910305534336,0.9448098295312324,0.8549485658419954,0.3191728213422061,0.9940868357259841,0.01858859107306575,0.39923422801149616,0.9815606541765077,0.07038611549368105
932,222.89600000000002,5,2,5,4,0.9327018417060359,0.9496510779452354,0.8529019161598168,0.36580167186475804,0.9916484925564072,0.022245027989131687,0.44030135021266475,0.9922352546944714,0.07147765445324018
933,373.392,4,2,5,4,0.9370303650672763,0.9427845355925845,0.8746118020096288,0.36200917529014964,0.9893472979111695,0.013971859586551548,0.4566289717190887,0.9894982239706995,0.06999401692257101
934,408.008,4,2,5,4,0.9279176477013193,0.9443546547714344,0.8992170491428338,0.3498211013978857,0.9917655364386679,0.013485875426042852,0.47671660508008784,0.992262473795712,0.05067424419457042
935,411.64,4,2,5,4,0.9303641422929683,0.9457564458001412,0.8522766763286541,0.3410869078673836,0.9875567688208975,0.013031276116299067,0.4652880124833934,0.9924061857748742,0.06787377604265489
936,360.17600000000004,4,2,5,4,0.933408932394336,0.9508648369727039,0.8806550131608415,0.36767596522600393,0.9954180153091177,0.016035350833100852,0.46642628398644076,0.9938394107977611,0.06430519798918728
937,260.392,4,2,5,4,0.9272269376692368,0.9418315126088843,0.8770845618971712,0.3554590645398384,0.989789852783268,0.012275594144432697,0.4480834789498824,0.9860928704136663,0.06813298586903219
938,388.576,4,2,5,4,0.9294440675532327,0.9552750587461484,0.8579047927682828,0.3376694006126335,0.9931099274781197,0.015399166327628049,0.4792171652299611,0.9939036729689361,0.07191863222803187
939,275.64799999999997,4,2,5,4,0.931981066416159,0.9438880529985932,0.8593362502457084,0.3258259047174125,0.9870084462985813,0.018830045655104828,0.4567707888091305,0.9899660574470088,0.07283564350785003
940,328.288,5,2,5,4,0.9354611081275814,0.947549821638853,0.9039502458433879,0.36571595500503773,0.9911647959762875,0.011991032694987077,0.4756671045667218,0.9928055749899674,0.05842938381390592
941,325.34399999999994,3,2,5,4,0.9368882623625174,0.9535499426396786,0.8560701818585094,0.351194578886871,0.9885480875963835,0.013983394957558355,0.4652126622508625,0.9949781994527119,0.06973123119499108
942,237.936,4,2,5,4,0.9293125124682755,0.9421111289121294,0.8751600486831586,0.35928768659902105,0.9935888712167007,0.017625451058014677,0.2438721539347055,0.9912938653937491,0.06084091080996595
943,482.064,4,2,5,4,0.9337152994889586,0.9426944415194861,0.854753957937055,0.343494939540772,0.9905115165204362,0.011571720062202315,0.47450316023427935,0.9929115861866781,0.0714596479701862
944,33.568,4,2,5,4,0.9375397981687208,0.9470880268563818,0.8524129243423985,0.3274963811372469,0.9147294069225157,0.014643257092020912,0.45596169401123376,0.9896226264317202,0.07212049038693397
945,234.68800000000002,4,2,5,4,0.9346547167327767,0.9453253079989014,0.8558667951414086,0.3097508098381731,0.9971668880338431,0.012595531592530492,0.462973896552026,0.9879057497874754,0.07208238842648618
946,356.38399999999996,4,2,5,4,0.9353330419798421,0.9426659300910153,0.8525402235629523,0.33519705060482513,0.9944432389748056,0.016856718664931932,0.4439436709182916,0.9910331534534725,0.07308185752124138
947,398.712,4,2,5,4,0.9371575018579654,0.9457078698812336,0.8543226798377657,0.34154229307266953,0.9922432406926064,0.013306754316671648,0.46980751392984615,0.9920396310371252,0.07414239044888006
948,474.0559999999999,4,2,5,4,0.9330202962901257,0.942916121608221,0.8544098127484074,0.3318097350366131,0.9915604549882503,0.011662668555637225,0.455188263291117,0.9885388645681876,0.0710762953081706
949,25.503999999999998,4,2,7,4,0.9336034263987094,0.9424796881339615,0.8549465036543255,0.34052490341647607,0.952770183301407,0.011790051847193166,0.4192569724330883,0.9933677453976678,0.07061122201546695
950,133.216,4,2,5,4,0.9352968390779506,0.9441247533765407,0.8536383074443413,0.32582240673871354,0.9904666929299026,0.011577044343961278,0.42735425943128075,0.9858838618794695,0.0711918310326464
951,353.712,4,2,5,4,0.937989923131354,0.9435208687044017,0.8541019279526704,0.33044147995125106,0.9954718303810398,0.011311444518678028,0.43344745370457444,0.9939558454857198,0.07344389022714996
952,404.56800000000004,4,2,5,4,0.9329100401354322,0.9413530931688786,0.8518020427333824,0.33238057041486063,0.9903675909027686,0.013722712551075487,0.4430206306791251,0.9910181714206859,0.07089107638572074
953,472.13599999999997,4,2,5,4,0.9349119459164623,0.9432376685542044,0.8557231318976422,0.2455574029154362,0.9934761012475799,0.011208700330527007,0.4463620951473973,0.9939869815476683,0.07291397094316678
954,238.56799999999998,4,2,5,4,0.9340389390154472,0.9427703848750238,0.8564358837462698,0.3163593125921057,0.9970924209392084,0.014147104179329392,0.4521399063568661,0.9913006456557641,0.074074879524457
955,345.632,4,2,5,4,0.9338175597492906,0.944989297034622,0.8545967444567366,0.3338870605531469,0.994633931498724,0.011675502798733554,0.4399200685091065,0.9886416380032725,0.06987381299181881
956,176.184,4,2,5,5,0.9358498977307033,0.9442002174734284,0.8536789579048568,0.27699567514660084,0.9981723990216486,0.08953477236017329,0.45483650940802034,0.9929088208111239,0.07530505256240776
957,19.119999999999997,4,2,6,4,0.9339313029112238,0.9429758356219391,0.8564162085796997,0.2526270621003501,0.9942302451683289,0.01292896377039952,0.4613630742673736,0.9939725713529969,0.07160027235902208
958,25.503999999999998,4,2,5,4,0.9320714311500058,0.945804574860009,0.8569864440554472,0.10004022317016276,0.9960993723860316,0.015500646104551952,0.11423896231007183,0.988650315268033,0.07293934611710758
959,41.2,4,2,5,3,0.936417154251546,0.9414527421031321,0.8524676155259632,0.2113243663355428,0.9929512111422276,0.011812908275028393,0.44744517537841677,0.9914001004835579,0.07460528271256432
960,391.504,4,2,5,4,0.9322941903989483,0.9462625666567985,0.8547326769074776,0.23981295646340856,0.9925410814175694,0.013605408425665056,0.4573818840627432,0.9947069049693763,0.04901075872879683
961,392.98400000000004,4,3,5,4,0.9344062332129326,0.9429519510325651,0.8524334525248091,0.2489524433881308,0.9956548965699124,0.010753496033327892,0.47226440643227857,0.9931501361456201,0.0697772636136615
962,189.448,4,2,5,2,0.9352470621297289,0.9442293432353298,0.8571140802473945,0.31974563572079157,0.9643548273679313,0.015280535127209706,0.46035546536775246,0.9946250030799334,0.07574407507495189
963,22.136,4,2,4,4,0.9323299352310993,0.9408382850144982,0.8550624234603207,0.23294254286797791,0.9940678536426714,0.01080939250644114,0.4343618834587052,0.9918550116441218,0.07238980316563205
964,12.744,4,2,3,4,0.9307141180514867,0.9404351580991989,0.8509239309648138,0.23974050324122861,0.9919828247272042,0.013025872503628761,0.4507086081963876,0.9951364786659651,0.07436541294265513
965,405.952,4,2,5,4,0.9329535483384639,0.9439484253980353,0.8574046062309867,0.345803561323039,0.9909792426003718,0.010436722038693965,0.4773243595717084,0.9860571843936683,0.07106204165564277
966,157.768,4,2,5,4,0.9368833007312166,0.9419807729542002,0.8528606445110031,0.22701936682300528,0.9936205079923736,0.01058368230847966,0.46227365752066973,0.9682599036941382,0.07693595002920002
967,255.67999999999998,4,2,5,4,0.93128025435299,0.9451904806314219,0.8566779939781131,0.2655016498634945,0.996638007245175,0.015128107066058561,0.4106785922339504,0.9935850900622188,0.06958742320659043
968,261.024,5,2,5,4,0.9826819717366168,0.9476481570298287,0.8535342233594437,0.3282774629733712,0.9889628096686998,0.012171593347512413,0.4732734234096594,0.9904252045772516,0.0726472408616467
969,352.74399999999997,4,2,5,4,0.9726755325275142,0.9402955141167534,0.8556816608889726,0.29435908896065505,0.991528823955234,0.01361138421322226,0.31802141190106087,0.9955750009655799,0.06765390384593385
970,500.0,4,2,5,4,0.9345273318075966,0.942804055264803,0.8514843811487873,0.34329260690430735,0.9900661592526321,0.010140082537543027,0.44505701144328436,0.9953843993925436,0.0756152252014014
971,341.79200000000003,4,2,5,4,0.9757443484319068,0.9420196085198815,0.8517800408038747,0.22341949357982122,0.9927080945131904,0.009936050852655127,0.4262908568981879,0.9880824108236687,0.07700799768511761
972,481.36800000000005,4,2,5,4,0.937072652625885,0.9456521489022495,0.8515034738068734,0.3444374383875588,0.9940426538232291,0.010520412564807975,0.43746043663191697,0.9921127016863117,0.07645412773090482
973,280.04800000000006,4,2,5,4,0.9350442773270881,0.9461480374548941,0.8535533813215238,0.34228608136083216,0.9962856138384869,0.009706299117840097,0.42663850182654517,0.9906770874790873,0.07534795195972296
974,182.91199999999998,4,2,5,4,0.9368731635328591,0.9477315571905143,0.8532764024505174,0.3341001672342135,0.9986738436885931,0.00958306251624321,0.43304611936486703,0.9906109603988681,0.07659095667379537
975,110.03200000000001,4,2,5,5,0.9385618958506908,0.9454923962194759,0.8507681356311511,0.3028218103243351,0.9994761201496695,0.010120054373873689,0.4341773572756961,0.9878883475048469,0.07521273949902367
976,436.43199999999996,4,2,5,4,0.9366559529191737,0.9438480788308196,0.8522256707357916,0.3226868768516065,0.9939428569428499,0.011972537145091822,0.41553561265426847,0.9897974315018606,0.07625889959578472
977,170.552,4,2,5,4,0.937486959763865,0.9459479824260719,0.8545876245697362,0.3267788899626742,0.9977223226226546,0.011264155306065192,0.4141484203730395,0.9850694503725202,0.07829017774995693
978,188.064,4,2,5,4,0.9380053308510103,0.9440931515320933,0.8507844318115644,0.32510079774359435,0.9960267374915603,0.012892198236484667,0.41872842467565013,0.9877875466600546,0.07628826561332215
979,343.78400000000005,4,2,5,4,0.9360980833009475,0.9432838462754309,0.8504965976529018,0.3132738295459722,0.9948958912165753,0.011982385902604612,0.43898425673424335,0.9889286148700459,0.07799354353487269
980,321.24000000000007,4,2,5,4,0.9377611664213749,0.9474673806588023,0.8513467296039254,0.3177892378412651,0.9967998568254068,0.011309663518474624,0.4371403001022053,0.9869561339648847,0.07664443413249528
981,399.616,4,2,5,4,0.9366351401743261,0.9441770145005641,0.8515549438955411,0.318981659657476,0.9947860686596377,0.012541124595492751,0.4222848870713899,0.9894953822677682,0.07782817743782908
982,130.728,4,2,5,4,0.9353951580885832,0.945992440938754,0.8580737609634933,0.3340449501557251,0.9998887692742051,0.009646241463390803,0.4293062980394733,0.9868744514064873,0.07439052474697855
983,323.184,4,2,5,4,0.9386667244393248,0.9430615578960903,0.8553520547492803,0.3216438829613933,0.9948652588587266,0.010076824700043235,0.4041968098213591,0.9913550172708653,0.07898600485527954
984,361.20799999999997,4,2,5,4,0.9362935552705616,0.9473028414348064,0.8502464853189233,0.31099937902444136,0.993780820502623,0.011523623811579826,0.4414212614489088,0.9890073383230722,0.07583784994385867
985,315.71999999999997,4,2,5,4,0.9353636981868096,0.9435109898627838,0.8588997197696733,0.33912109973384746,0.9963554769885754,0.014086731012926106,0.44364780099974704,0.9891221039190365,0.07454558025373223
986,395.144,4,2,5,4,0.938872505467072,0.941573313538257,0.8524494179129192,0.32901248630941493,0.9937173290464675,0.009199821093091325,0.43457463067470087,0.9898950410582821,0.0769863386697176
987,485.37600000000003,4,2,5,4,0.9348209052110955,0.9451336161309487,0.8549008918798817,0.34602395256560975,0.993442502028665,0.012057218048694553,0.4263576065010612,0.9915593742432652,0.07819092923076844
988,277.608,4,2,5,4,0.9344336467072855,0.9481575070210081,0.854310171243879,0.34719839248403506,0.9961023051950899,0.00915245834823519,0.4229686888007108,0.9867180026191202,0.0790211465223481
989,199.83999999999997,4,2,5,4,0.9349957883110893,0.9456830126640879,0.8554863969696193,0.30572675084012224,0.9980855401961625,0.013369630949638363,0.416898318945395,0.9902797212143756,0.07963776852207079
990,220.152,4,2,5,4,0.937238331567612,0.9451505106294514,0.8534409968709425,0.3455364063795544,0.9940279271752855,0.011473985286761081,0.4131982481828044,0.9891475032706281,0.0773510852414042
991,13.960000000000003,4,2,4,3,0.9340934414577375,0.9482937130361984,0.8572439500990547,0.3453073141702216,0.994963101377583,0.009044385988163088,0.42915430311365954,0.9912012183424784,0.0798961811712477
992,392.624,4,2,5,4,0.9382104229507555,0.9440795556450537,0.8554323892357565,0.3333256788467057,0.9928423918433329,0.014226714661627003,0.42642822097081395,0.9849339467497645,0.07828351420222031
993,155.20800000000003,4,2,5,4,0.9344136682037822,0.9467291838213431,0.8501037562746495,0.34042672469500745,0.9978606429601423,0.01091895098776405,0.4273883064275568,0.987352512392421,0.0787250545499307
994,369.296,4,2,5,4,0.9334112988102845,0.9432287636065497,0.8524694698206358,0.3218242160028273,0.9929151214689683,0.012417329576307437,0.42342766033826723,0.9917084291851003,0.07665091335632722
995,432.71999999999997,4,2,5,4,0.9360075971023101,0.9419486201458996,0.8579410954621566,0.34863168490795243,0.9939665938417425,0.009000551753209811,0.39169633767370804,0.9920430166564741,0.0753923936620852
996,277.456,4,2,5,4,0.9390490554724819,0.9455282604719242,0.8532590067877789,0.3360318444328207,0.9965418443510738,0.014986799706106954,0.4314303174902648,0.9906924688035696,0.07960925565965002
