trial,reward,bucket_0,bucket_1,bucket_2,bucket_3,bucket_4,bucket_5,bucket_6,bucket_7,df,df_decay,df_min,er,er_decay,er_min,lr,lr_decay,lr_min
2130,-18.718647460380595,4,2,5,5,4,5,4,4,0.9549664169810476,0.9481699789684965,0.8827674765969475,0.37557586426104045,0.9579169767201102,0.00414667225626132,0.08211728120749211,0.9553703449830689,0.09265796555532109
2131,-21.294222703431736,4,2,5,5,4,4,4,6,0.9526533504488246,0.9529006479294688,0.9483853513718876,0.45884039490512263,0.9629688852139199,0.0073741265703419455,0.06362493806758052,0.966691223907949,0.09521336767316434
2132,-22.308294017537083,4,3,5,5,4,3,2,4,0.9162623941645102,0.9346738911544178,0.9431698278316953,0.482207983206416,0.9662016617624756,0.0010853268380568036,0.1181642150452189,0.9596145976497605,0.09997894856521056
2133,-38.29902865578568,4,2,5,5,4,5,3,4,0.9744919126047987,0.9506239773792805,0.9334633427792774,0.43648073779630453,0.9694790706827736,0.005368848577969703,0.35988641346912187,0.96188922124718,0.08303138737667079
2134,-42.209694774570735,4,2,5,5,4,2,3,3,0.9677496120116528,0.9285143591552865,0.9393863789149809,0.49943596967896464,0.9478836872606111,0.05889907593765546,0.30417674650752813,0.9641196019006126,0.06348123791956753
2135,-30.74271641338557,4,2,5,5,4,4,3,6,0.9612528846459297,0.9544696713930955,0.9450844865231619,0.4646947301766823,0.9599789469564438,0.011305862551328764,0.09201214753176824,0.9686165746286741,0.09095037945344997
2136,-28.96904896620985,4,2,5,5,4,5,4,5,0.9137551520648106,0.9091708338317086,0.9470656348684603,0.45150522368265966,0.9723846027492018,0.008777605962501045,0.05719794456844662,0.9655700795266076,0.06081700748633667
2137,-31.057634840437252,4,2,5,5,4,2,4,4,0.9491283306755087,0.9173117912960205,0.9498340128348447,0.42599083129139653,0.964182621243622,0.004216728182928318,0.10965080704623961,0.9571956502495966,0.07878176933699405
2138,-24.597549073191193,4,2,5,5,4,4,3,6,0.9269478819877736,0.9621789465759233,0.9415483437652351,0.4744687470110708,0.967472730474059,0.007133779975183755,0.3751325671545125,0.9529059522527652,0.0872336554018831
2139,-34.93568462291349,4,2,5,5,4,5,3,5,0.9588662508728361,0.9576107745533624,0.9372098563586428,0.38992432418828205,0.984839867984839,0.002550981472449409,0.12902997287019302,0.9610044611487353,0.09450076780361712
2140,3.0039192198106712,4,2,5,5,4,2,3,4,0.9553435267591273,0.9069255224574002,0.9447658847508454,0.4204254853531244,0.9617009772387761,0.0010519330966548893,0.34075956566533444,0.9584767967137151,0.0969465168235526
2141,-41.23345706071838,4,4,5,5,4,2,3,4,0.95124425864829,0.9041872538775182,0.9468073130983553,0.4121464809855016,0.9599280844041029,0.005527111991196989,0.3365622055438411,0.9571725099314079,0.09739985590848749
2142,-12.841791222748139,5,2,5,5,4,2,4,4,0.9528692404715262,0.9051525937931157,0.9478420731010437,0.3993377816870752,0.961361147659625,0.001045963639757663,0.3284168364623554,0.9588749221579851,0.0984794546091375
2143,-17.845736186427494,4,2,5,5,4,2,4,4,0.9541733504212075,0.9074766323824031,0.945011619218338,0.42119836732200955,0.9607284854654321,0.009423733819548299,0.2902391402884983,0.9579558579391102,0.09796085670854202
2144,-11.859752370673174,4,2,5,5,4,2,3,4,0.949728589659142,0.9046624620846853,0.879416434803224,0.4147460790573749,0.9590848802485034,0.013775357347681389,0.34869773758729733,0.9557075483666461,0.09543895737930568
2145,-24.462307860524685,4,2,5,5,4,2,3,4,0.918382182759096,0.9030252272442966,0.9456100054982246,0.4069671065844054,0.962059878726484,0.004643259410567676,0.32481055315411683,0.9594268101773022,0.09585642276484765
2146,1.0234784313065433,4,2,5,5,4,2,4,4,0.9545498739448736,0.9083558329927408,0.9481774436439616,0.41623605462033386,0.9622675084419746,0.007963891572308392,0.35924629503823785,0.9559834132828359,0.09748347524177275
2147,-43.10569540568847,4,2,3,5,4,2,4,4,0.9558433841844638,0.9068494893855744,0.8620971362905657,0.3994651596339081,0.9622909472769371,0.010416245351204705,0.3374133491629428,0.9527817588772929,0.09438794239250187
2148,-12.153738747737101,4,2,5,5,4,2,3,4,0.9568960872888695,0.9084363888792036,0.9495058928866457,0.40345239253087034,0.9624242984787753,0.01368568388125838,0.350913065752357,0.9553021440938159,0.09954311540361203
2149,-32.951510830024525,4,2,5,5,4,2,4,4,0.9545193408954984,0.9063490863415115,0.9499796881607403,0.40815812027473336,0.9625836043122151,0.012742444769535776,0.33092487079088895,0.9571653567283789,0.0947254189121999
2150,-30.903320214844843,4,2,5,5,4,2,3,4,0.9577702520691275,0.9066338794364365,0.9464170095956785,0.40732865202836605,0.9633042329266123,0.011970962668227253,0.35114688754375817,0.9542668795895659,0.09737315766533537
2151,-46.20534925677379,4,2,5,5,4,2,3,4,0.954615670782835,0.9087833439694284,0.9486609991689023,0.4120420637106901,0.9613399061409017,0.008417525902619283,0.33931455599533095,0.9559781393634783,0.09786938496504724
2152,-26.166351072884158,4,2,4,5,4,2,4,4,0.9558086268600162,0.9009717870598511,0.949950138180521,0.4171406573654164,0.9635034651430965,0.010977676204035123,0.3434450763401118,0.9543053914889452,0.09977546162136745
2153,-38.37715189576149,4,2,5,3,3,2,3,4,0.9577468113649303,0.9035941340371725,0.9476585590115724,0.4037509966524547,0.9610945544319675,0.00758935637820984,0.34900107170667155,0.9565738431645148,0.09743183479985462
2154,-11.939357491649591,4,2,5,5,4,2,4,4,0.9551091468740207,0.9083173510387945,0.947781717751442,0.41803443923179967,0.9641975148653015,0.0010064871850428703,0.3815966710241429,0.9556160626161564,0.09763002228325501
2155,-24.36004810911619,4,2,5,5,4,2,3,4,0.954362786562623,0.907546987737398,0.9499111253981877,0.3411312873979833,0.9613064861344437,0.07374565412297528,0.3390127087799665,0.9578175090487852,0.09829196213593032
2156,-102.81377862292364,4,2,5,6,4,2,3,4,0.9776227643256833,0.906132840231244,0.9480284550742109,0.3903797635819864,0.9638322570781895,0.00962157602462705,0.31348359545927995,0.9543135530818725,0.09787614682432949
2157,-41.28262007686517,4,2,5,5,4,2,4,4,0.9574657184529,0.9038809269614688,0.9478631218328024,0.4123098104991712,0.9646495911555647,0.006249283976283901,0.35209281857447033,0.9568231895062215,0.09621949421124155
2158,-36.12266161455027,4,2,5,5,4,2,4,4,0.9590219868549744,0.9056933167119579,0.9470592909975742,0.40927060616487354,0.9607619576408576,0.003916136434640994,0.36224180089068103,0.953655759866215,0.09658952185775067
2159,-4.863989002294634,4,2,5,5,4,2,3,4,0.955686401446314,0.908949369026265,0.9463937719468729,0.42002263312513965,0.9625499764932778,0.01519476906848945,0.3443551255323257,0.9518973102862909,0.09975865748137226
2160,-34.18973180769611,4,2,5,5,4,2,3,4,0.953162350737189,0.9101927666896364,0.9481983661389662,0.4276977813665946,0.9647899258355354,0.008478092793233848,0.33637558948634905,0.9591455426341666,0.09648913014950333
2161,-28.866909824567234,4,2,5,5,4,2,4,4,0.953686567059957,0.9105589963355476,0.9457136493743363,0.39814144294549264,0.960528222756452,0.03189548832667579,0.3134229094356886,0.9560008664259302,0.09847346442190867
2162,-31.159739090295005,4,2,5,5,4,2,3,4,0.9729370484270605,0.9067218924291843,0.9454813780797825,0.4157715252590268,0.962978666696145,0.01128439151122791,0.3313405904176883,0.9581641929326082,0.09690498144647257
2163,-14.892796307631013,4,2,5,5,4,2,4,4,0.9561996868460731,0.9100364340527183,0.9472979129548633,0.4188876513652153,0.962828886860675,0.0028331815888944156,0.3436729678283102,0.9546867689812837,0.09877035610096008
2164,-16.229037858091072,4,2,5,5,4,2,2,4,0.9600256605360435,0.9048234451466262,0.9444839892813207,0.4057985197530153,0.965769186158466,0.006339199125066354,0.35686163605258625,0.9586601150792682,0.09673685808538482
2165,-30.263952707039472,4,2,5,5,4,2,3,4,0.953089939114177,0.9112405071925938,0.9499517060203294,0.3984282381881857,0.9642088292873864,0.0010096754088507291,0.3413259698075988,0.9562281321056112,0.09558252348461577
2166,-31.20056056259359,4,2,6,5,4,2,3,4,0.9650058408939413,0.9012820128642011,0.9484336527125854,0.4181419213812796,0.9605178026864802,0.007786621181156221,0.37474844120474193,0.9506169270604127,0.09810598820281756
2167,-32.18645512169975,4,2,5,5,4,2,4,4,0.9561183455705382,0.9054444568625208,0.9441064676671682,0.4214802148170056,0.9655864701521013,0.004302646914570766,0.3681545630098728,0.9593827122046157,0.09605082720169805
2168,-10.192086718665136,4,2,5,5,4,2,3,4,0.9536355943755803,0.9033696153836274,0.9462467252666888,0.4202774136842862,0.962158472800588,0.005807155128116829,0.33319406172421595,0.9576037173471097,0.09930973917890301
2169,-38.34941910780931,4,2,5,5,4,2,4,4,0.9583012978828763,0.9076765456166871,0.9434455820536267,0.40365345771575667,0.9654285850299177,0.010202760217925608,0.32539579893304404,0.9527170040871894,0.09984964720257385
2170,-28.779808354338787,4,2,5,5,4,2,3,4,0.9619080504281471,0.907881039372955,0.9462480086345362,0.41730363652826297,0.9597415747816047,0.002715387403722631,0.35022986893548247,0.9598940975928639,0.09514575206860254
2171,-37.94666805190684,4,2,5,5,4,2,4,4,0.9547136143178523,0.9099098313543098,0.9480947615537105,0.4301994654421208,0.9633306143728786,0.007135728820532577,0.35967648806077857,0.9549066368355024,0.09544113593441236
2172,-27.314014934184833,4,2,5,5,4,2,3,4,0.9828913615925066,0.9119159474337266,0.9449533472965317,0.4062446035080156,0.965653010642363,0.004043697391250406,0.34471521805473554,0.9606317857359952,0.09623214300341514
2173,-34.96009028294424,4,2,5,5,4,2,3,4,0.9520842440073917,0.9083955941736122,0.9498368962004637,0.39170544375302646,0.9618943107153822,0.009726467783958553,0.32512355100964585,0.9580915173787824,0.09377076995503032
2174,-38.5851372048905,4,2,5,5,4,2,4,4,0.9211039729023054,0.9062456776135943,0.9426520400055932,0.4214372948949982,0.9642003109487244,0.005574257503264124,0.33527467309896747,0.9558840142858065,0.09746722654887217
2175,-19.997877918242065,4,2,5,5,4,2,3,4,0.9169772867890094,0.9080953240645145,0.945691954433697,0.41445439270306983,0.9595996262266308,0.0028068025483008437,0.3261298158979532,0.9606052796283123,0.09405177667671703
2176,-33.00316322999755,4,2,5,5,4,2,3,4,0.9594577188677027,0.9093933961759072,0.9425903011908446,0.4058224128582974,0.9664599655656217,0.008413375439914618,0.36774580390010236,0.9527411971072575,0.0981005987561567
2177,-19.502386324220538,4,2,5,5,5,2,4,4,0.9560567028204581,0.9115386161860406,0.9477574603243218,0.42492764562762064,0.9618731648624388,0.0060460127313961935,0.3663850976399064,0.9581247071330433,0.09408114790683546
2178,-28.134566533131636,4,3,5,5,4,2,3,4,0.9133136567864524,0.904226177575644,0.9441576823859035,0.41736538290157404,0.9639540967776051,0.011565776029773076,0.3574126285416881,0.9573018072163557,0.09495408801058673
2179,-30.313313786694145,4,2,5,5,4,2,3,4,0.957339079070461,0.9060973605693473,0.9465146498434387,0.42634240791357536,0.9668819160076001,0.0010193781193903128,0.35430211182952426,0.9612042136858692,0.0966601923821229
2180,-22.27587061392215,4,2,5,5,4,2,4,4,0.9702330661563323,0.9136746968114199,0.9405432174414211,0.4266894471349067,0.9614485659303832,0.004086649076167721,0.37134588919816,0.9537324494658006,0.0986474244537482
2181,-29.138764881869616,4,2,5,5,4,2,3,4,0.9525288375181827,0.9099352006656113,0.8502897417945279,0.4178437841631656,0.9647269010118291,0.007602858626519612,0.42025634636239756,0.9595706324965164,0.09262416995468425
2182,-40.783324255389,4,2,5,5,4,2,4,4,0.9545883645079948,0.90283015021085,0.8661261215681525,0.4127992580542776,0.9597782241164807,0.0039552396067931445,0.31740898556332736,0.9555589326055653,0.09533562225200887
2183,-19.448159175478743,4,5,5,5,4,2,3,4,0.9160969589080197,0.9067406577523899,0.9499951974573472,0.40160393240110526,0.9680151131465903,0.05325447698662763,0.3507590014009603,0.9619368993284254,0.09675477461458777
2184,-32.81231285116646,4,2,5,5,4,2,4,4,0.9228849716876916,0.9104311047898105,0.9437562358637678,0.3977569541040817,0.9631403092450953,0.006216244967697249,0.36148615271594287,0.9512622111868961,0.09280794398211156
2185,-21.263094374752825,4,2,5,5,4,2,3,4,0.9195361823357736,0.9079802159754334,0.9427061506862485,0.4295747059469674,0.9657408685077284,0.009032549394718,0.37781457631681353,0.9568740569059041,0.09645500889290934
2186,-36.82709911285631,4,2,5,5,4,2,3,4,0.9520117485247785,0.9126297224220584,0.9451763557715048,0.40790996247162187,0.9632772392277321,0.002693885494973368,0.32449716684180363,0.9500493111354754,0.0936456398822427
2187,-136.53142357916593,4,2,5,6,4,2,4,4,0.9756219613340816,0.9054097871789638,0.9474994998066159,0.42392747725658664,0.9668585760179818,0.012365194572682026,0.3310651551061442,0.9594591192347606,0.09996144819943009
2188,-45.705728946211096,4,2,5,5,4,2,3,4,0.9565279128115519,0.9016831860445119,0.940680614401751,0.4089097238355154,0.9614584856823387,0.005330364939869668,0.3410118787048264,0.9626966027374627,0.098113524929319
2189,-26.513199232094053,4,2,5,5,4,2,3,4,0.9537936271103606,0.9097849798691663,0.9451170490112866,0.4227717272746632,0.9649824180466964,0.0027672555763212895,0.3416404766332634,0.9538527082859319,0.058131062573387286
2190,-28.71655130314353,4,2,5,5,4,2,4,4,0.9148638717464344,0.904102805871956,0.9357299562296959,0.41292095780510185,0.9687013675565778,0.009355692977669649,0.3402180862391833,0.9612956035076495,0.0944774571943866
2191,-20.490336370249477,4,2,5,5,4,2,3,4,0.9856684542352578,0.9074674506253462,0.9422695336214855,0.38040201758396575,0.9596557413716251,0.007483680606456972,0.32009355406818785,0.9594509614616386,0.09291416694389334
2192,-1.9452223667462984,4,2,5,5,4,2,4,4,0.9250059532753441,0.9092482453356266,0.9387239890400595,0.39722512481637395,0.9634251200789163,0.004449817832062622,0.3152914114951945,0.9570493726200535,0.0964922406716062
2193,-19.672785006302707,4,2,5,5,4,2,4,4,0.9268986066922369,0.9116236033091945,0.9333775952986682,0.39081711560132587,0.9664948410440575,0.0025988935200385007,0.33252621646335945,0.9558921851005967,0.0961108815127959
2194,-10.021609209965504,4,2,5,5,4,2,4,4,0.9261324152109985,0.9118885227562087,0.9350987019533072,0.4010887785480813,0.9684613371691908,0.0026531889109312097,0.3072884168383372,0.955433742786682,0.0994024375734753
2195,-99.55377176771668,4,2,5,4,4,2,4,4,0.9256124742214287,0.9144166552118891,0.9369573412128442,0.3819928187066438,0.9650627260325266,0.00401874218666194,0.3209498714294518,0.9577850874183668,0.0976487111959121
2196,-24.65333996137009,4,2,5,5,4,2,4,4,0.9262566625623463,0.9122767960035694,0.9348791207856659,0.39734132153512725,0.9672409534771571,0.0029562603193318167,0.3152702683527355,0.9537220438808814,0.09862115682574793
2197,-29.176309944727073,4,2,5,5,4,2,4,4,0.9234765652635494,0.9126735286864006,0.938080979538938,0.39856492678514654,0.9637492441488648,0.004267705047250185,0.32494172242643377,0.9566110277593675,0.09790355688087193
2198,-33.68683926097249,4,2,4,5,4,2,4,4,0.925390855651974,0.9107885149098504,0.9374517448765824,0.38154060016892943,0.9652969739652557,0.0025913215600013475,0.3249857133367537,0.9540491157141623,0.09704876618100775
2199,-42.52742369904773,4,2,5,5,4,2,4,4,0.9299057325273528,0.9134303117590201,0.9352522733919844,0.4189447129253349,0.9699457896712949,0.004620821018604008,0.33896959533465,0.9574375094459997,0.09999748323665002
2200,-7.479962809757474,4,2,5,5,4,2,4,4,0.9278039113747145,0.9140732144495599,0.9374689729073203,0.4003055536047038,0.9664803732449065,0.002810715117139298,0.30766961465596665,0.9561064805965647,0.0976076659922136
2201,-14.138529656428556,4,2,5,5,4,2,4,4,0.927915129008067,0.9093873886304399,0.8579009868847242,0.393089049393032,0.9638489109221285,0.004868371476392033,0.3157918678382519,0.9580405313077569,0.09625182219709809
2202,-48.199831713699965,4,2,5,5,4,2,4,4,0.9246930145207392,0.9096227214890426,0.9389465021187089,0.3814361246548195,0.9682013036839613,0.0011172945413767971,0.31428012862400245,0.9514612094056707,0.09958119565029769
2203,-26.930204724549526,4,2,5,5,4,2,4,4,0.9240901970060904,0.909787148569753,0.9362000548354927,0.4056456800188753,0.9628230750642537,0.0010773307184347078,0.30644842180750614,0.9548840633898731,0.09615375607685155
2204,-41.76584994204626,4,2,5,5,4,2,4,4,0.9002043360489203,0.911101814029669,0.939054884190468,0.3690213383669827,0.9650938705516855,0.005015749815256077,0.3106257593419304,0.952750574041083,0.09996411854935813
2205,5.157302117380627,4,2,5,5,4,2,4,4,0.9251230341665381,0.9129347155142365,0.9371252616336746,0.3876089544714825,0.9667705442021765,0.00397335942335044,0.3189210235896553,0.9580198607819895,0.09738053497092115
2206,-40.18832042175239,4,2,5,5,4,2,4,4,0.9229799354792504,0.915881970135135,0.9329603206293312,0.39645974798869804,0.9717651822139798,0.05663216493323974,0.31605380855677484,0.9587204819585105,0.09813917364048302
2207,-14.934158578163462,5,2,5,5,4,2,4,4,0.9268218519395707,0.9150736118276804,0.9353470095260674,0.3867435461481905,0.9697250916371655,0.0030242044869928197,0.32012261555891086,0.9551952242325572,0.09812048219975876
2208,-49.486390889092355,4,2,6,5,4,2,4,4,0.9269380651993914,0.9135556480877264,0.9349196648887188,0.3961383209464252,0.9677881737249935,0.0025693697943892316,0.3256906105712243,0.9565820313887857,0.09969798383386644
2209,-15.716321518811531,4,2,5,5,4,2,4,4,0.9252006884458644,0.9135960218246707,0.9374751109300671,0.38862355587070313,0.9711142897809582,0.005428435727655357,0.32606942143515855,0.9571056052295064,0.09717931768247846
2210,-29.05480375310778,4,2,5,5,4,2,4,4,0.9263810922996222,0.9130405600393929,0.9326675384230614,0.38375707083195454,0.9673514315908356,0.004205624426767357,0.319350439748779,0.9546550055227939,0.09612656449633315
2211,-27.552941776379964,4,2,5,5,4,2,4,4,0.9253841388449986,0.9164364141162221,0.932287974521925,0.39972614104676935,0.9695938054467034,0.002816960664219774,0.3179465921853452,0.957514356573083,0.09986513616924572
